row.names.cor.mat.	AUC
MIR450A1	MIR450A1	0.633383808126829
HS.571245	HS.571245	0.633248905281318
LOC284296	LOC284296	0.63312590667695
TTTY6B	TTTY6B	0.633078911789544
MMP14	MMP14	0.632825601832991
C14ORF139	C14ORF139	0.632807830317536
HS.555181	HS.555181	0.632354543619252
CNTN6	CNTN6	0.632324393004692
HS.580879	HS.580879	0.632244936576675
LOC652651	LOC652651	0.631979976015592
MEOX1	MEOX1	0.631946667631494
LOC644066	LOC644066	0.631831168554676
CD69	CD69	0.631737783740204
LOC645459	LOC645459	0.631619905366117
KCNJ6	KCNJ6	0.631370705588967
HAAO	HAAO	0.631353703329434
LOC647213	LOC647213	0.631074006152339
LOC653118	LOC653118	0.630980329726146
CCDC104	CCDC104	0.630909707204309
DKFZP686C2281	DKFZP686C2281	0.63078683876155
SNORD47	SNORD47	0.630533059216929
ZNF233	ZNF233	0.6301457376067
TNMD	TNMD	0.630061708993607
LOC648879	LOC648879	0.63003087972859
LOC374491	LOC374491	0.629953939616474
LOC642222	LOC642222	0.629626406064385
LOC653050	LOC653050	0.629572700907057
LOC643977	LOC643977	0.629092499590013
ZNRF4	ZNRF4	0.629026325569116
LOC100132352	LOC100132352	0.628280542387796
LOC100132829	LOC100132829	0.628189682570516
LOC286135	LOC286135	0.627907025817657
RFTN1	RFTN1	0.627737445661252
LOC100134279	LOC100134279	0.627726273574207
PRAMEF11	PRAMEF11	0.627724174986563
LOC728692	LOC728692	0.627633464450776
RDX	RDX	0.627379814053267
LOC401433	LOC401433	0.62720420923093
HOXD12	HOXD12	0.627158953729212
C14ORF70	C14ORF70	0.626682868521355
LOC284395	LOC284395	0.626601396100974
LOC731102	LOC731102	0.626341144184902
MTCP1	MTCP1	0.626322444382821
LOC642759	LOC642759	0.625706199202884
OR5P3	OR5P3	0.625606837294085
MIR373	MIR373	0.625559015858913
SFMBT1	SFMBT1	0.625556926608762
PTCHD1	PTCHD1	0.62547355208271
LAX1	LAX1	0.625455079410394
LOC100133154	LOC100133154	0.62543844211312
C5ORF46	C5ORF46	0.625214754540933
LOC100131009	LOC100131009	0.625027229162656
HS.575241	HS.575241	0.625002128433484
FAM160B1	FAM160B1	0.624892519282977
UBR3	UBR3	0.624801175625474
LOC730099	LOC730099	0.624670875018981
TM4SF20	TM4SF20	0.624651182975462
MIR24.2	MIR24.2	0.624485450159395
LOC388996	LOC388996	0.624014623354031
HS.575812	HS.575812	0.62396201259034
CREB3	CREB3	0.623889250410569
TMEM27	TMEM27	0.623777108831395
HS.527669	HS.527669	0.623701138729106
SPATA5	SPATA5	0.623345694179617
PTPRG	PTPRG	0.623242866013658
RELN	RELN	0.623199228984883
HS.552297	HS.552297	0.622970593252308
SERF1A	SERF1A	0.622740659051651
NRTN	NRTN	0.622675150594673
LOC100127887	LOC100127887	0.622326518526507
LOC100129915	LOC100129915	0.62212367265798
SILV	SILV	0.622019275369739
PLAC2	PLAC2	0.621982332866383
HS.561057	HS.561057	0.621795811589544
LOC647850	LOC647850	0.621609789777001
LOC648645	LOC648645	0.621093516985287
TLE6	TLE6	0.620916675108676
ITIH5L	ITIH5L	0.620910018526374
RPL36A	RPL36A	0.620861580177735
OR2A4	OR2A4	0.620669849907789
BHLHA15	BHLHA15	0.620519213329137
MSGN1	MSGN1	0.620376983114846
LOC441034	LOC441034	0.620104923723285
IFNA4	IFNA4	0.620030396404941
AQP12A	AQP12A	0.619942636408979
MIR649	MIR649	0.619850754762925
HS.543863	HS.543863	0.619780452922646
FSCN2	FSCN2	0.61972765430316
CADM1	CADM1	0.619583707160455
SMAGP	SMAGP	0.619433221276947
FGFBP2	FGFBP2	0.619314187733342
HS.544833	HS.544833	0.619033045600161
GLYATL1	GLYATL1	0.618858376631913
LOC652051	LOC652051	0.618807042059192
CST4	CST4	0.618761275953494
LOC285588	LOC285588	0.618366549327848
UNC5C	UNC5C	0.618201965442743
C18ORF56	C18ORF56	0.618173182211086
LOC728317	LOC728317	0.618103121154623
RNU105B	RNU105B	0.618078499013101
HS.277359	HS.277359	0.617961721979791
KRT26	KRT26	0.617831194323481
LOC100132904	LOC100132904	0.617489818338291
SLFN13	SLFN13	0.617485943033461
SS18	SS18	0.617441708156237
STAMBPL1	STAMBPL1	0.617391928624266
LOC641959	LOC641959	0.617267412808808
FLJ42875	FLJ42875	0.617247443335643
HS.566889	HS.566889	0.6168313046821
LOC441249	LOC441249	0.616803895550284
RABEPK	RABEPK	0.6167984371168
HS.131331	HS.131331	0.616661281047094
CALY	CALY	0.616524622380009
SLAMF6	SLAMF6	0.616305649243067
LOC642904	LOC642904	0.61629697488454
CDRT1	CDRT1	0.616144033414639
FLJ20699	FLJ20699	0.6160125386992
NPC1	NPC1	0.615763895989632
LOC732215	LOC732215	0.615555183059271
SBSN	SBSN	0.615467167821818
LOC651552	LOC651552	0.615300849551808
TMEM5	TMEM5	0.615071732916813
ETV4	ETV4	0.615058314385016
EBI2	EBI2	0.614913868238791
EED	EED	0.614844285574863
EHD1	EHD1	0.614643962585912
LOC650187	LOC650187	0.614240965476883
LOC391075	LOC391075	0.614143219740289
C4ORF22	C4ORF22	0.614103720383346
PDIK1L	PDIK1L	0.614056671686996
HS.4986	HS.4986	0.614028466756847
LOC729530	LOC729530	0.613935151447539
HS.548804	HS.548804	0.6139280308044
MORN5	MORN5	0.613879584130182
MIR1229	MIR1229	0.613461053249448
XAGE1	XAGE1	0.612729622862375
HS.569162	HS.569162	0.612729319231957
SLC34A1	SLC34A1	0.612447634378764
OR1F2P	OR1F2P	0.612300585133411
HJURP	HJURP	0.612140272557194
LOC100130904	LOC100130904	0.611988307806054
GJB5	GJB5	0.61192669381386
ZMYND10	ZMYND10	0.611639445749052
LOC647843	LOC647843	0.61161557563161
HS.148693	HS.148693	0.611561814319456
JAM2	JAM2	0.611532973078277
DNAH5	DNAH5	0.611489999488548
NLGN4X	NLGN4X	0.611384313857941
HS.582706	HS.582706	0.611284657203905
LOC402282	LOC402282	0.61110007848734
WHSC1L1	WHSC1L1	0.610814418265752
NR2F6	NR2F6	0.610764400144546
ATP2B1	ATP2B1	0.610745423466742
LOC643045	LOC643045	0.610742891096436
LOC729642	LOC729642	0.610650521391026
DGAT2L6	DGAT2L6	0.610491151309869
GPR152	GPR152	0.610488082476227
GALNTL5	GALNTL5	0.610393517836356
LOC100134563	LOC100134563	0.610337784796824
RNASE8	RNASE8	0.610151553401743
KIAA1797	KIAA1797	0.609826548880906
MIOS	MIOS	0.60973261595801
ZNF831	ZNF831	0.609619150117862
LOC648346	LOC648346	0.609527695818476
LOC731779	LOC731779	0.609419529154997
FYCO1	FYCO1	0.60931274397305
TJP1	TJP1	0.609249925521631
RECQL	RECQL	0.609095331676692
LOC646999	LOC646999	0.608811529228667
LOC100129272	LOC100129272	0.608486461443062
C14ORF2	C14ORF2	0.608411007782787
RPH3AL	RPH3AL	0.608400509705574
TRPC3	TRPC3	0.608337578782943
HS.444550	HS.444550	0.608314530132956
LOC158376	LOC158376	0.607803923744208
LOC100133767	LOC100133767	0.607677877883739
ZBTB25	ZBTB25	0.607613870073603
KIAA1804	KIAA1804	0.607579284212959
HS.529590	HS.529590	0.607499008850354
EXD1	EXD1	0.607068120646186
FMO9P	FMO9P	0.60685673084264
LOC646048	LOC646048	0.60685158923571
SLC17A1	SLC17A1	0.60675646645132
LOC650538	LOC650538	0.606718449497229
LOC641851	LOC641851	0.60669976467476
HS.569175	HS.569175	0.60669341781732
C12ORF74	C12ORF74	0.60666602579719
LOC402635	LOC402635	0.606553145678689
C12ORF11	C12ORF11	0.606535857349547
LOC646227	LOC646227	0.606517311684716
LOC729900	LOC729900	0.606402989165567
HS.333288	HS.333288	0.606212164543047
LOC100132781	LOC100132781	0.606170882432801
LOC652437	LOC652437	0.606144209997855
LRRN2	LRRN2	0.606125736599427
MIR519B	MIR519B	0.606009878822043
LOC283867	LOC283867	0.605819304590443
LOC100130008	LOC100130008	0.605741023315714
LOC441632	LOC441632	0.605696398120739
ZBTB32	ZBTB32	0.605617957942542
EMILIN3	EMILIN3	0.605442378501225
LOC729769	LOC729769	0.605265890001199
HS.130260	HS.130260	0.605254530897784
LOC650737	LOC650737	0.605228822519035
LOC647275	LOC647275	0.605135127512092
SYT10	SYT10	0.605098366435724
NFATC4	NFATC4	0.604978663450833
EVX1	EVX1	0.604938098274588
LOC642344	LOC642344	0.604782294212112
SMEK3P	SMEK3P	0.604677060421322
FBXO32	FBXO32	0.604473994892961
TBPL1	TBPL1	0.604379338805187
FLJ14213	FLJ14213	0.604378082964417
DET1	DET1	0.604320763407379
ACCN5	ACCN5	0.604209755889051
RAD51C	RAD51C	0.603780982501737
LOC646366	LOC646366	0.60364395576902
HS.451632	HS.451632	0.603555237119555
SST	SST	0.603207211502136
ARL8A	ARL8A	0.603113850979439
HS.552282	HS.552282	0.602883728101946
PDCD1	PDCD1	0.602856595943451
LOC399939	LOC399939	0.602821939868432
LMAN1L	LMAN1L	0.60248386065157
CYP2B6	CYP2B6	0.602468325401087
SIP1	SIP1	0.602405302234394
LOC653817	LOC653817	0.602231992083296
LOC400590	LOC400590	0.602202832452683
LCNL1	LCNL1	0.602162876317338
OPRK1	OPRK1	0.602116257881478
OR5B17	OR5B17	0.602076146111189
WDR90	WDR90	0.602014850999895
ATXN1L	ATXN1L	0.601987334640049
FIGN	FIGN	0.601915132378188
HS.540000	HS.540000	0.601881528686212
IFNG	IFNG	0.601811603286372
FRMPD3	FRMPD3	0.601810474319866
HS.550382	HS.550382	0.601600426716848
KIAA1024L	KIAA1024L	0.601519164460733
MUT	MUT	0.601513937662177
HS.545655	HS.545655	0.601484372721651
EFHC2	EFHC2	0.601402705450488
RGS20	RGS20	0.601391671074123
HS.572495	HS.572495	0.601310963566817
ASPN	ASPN	0.60129969756241
OR2L2	OR2L2	0.601249078734784
DKFZP686E2433	DKFZP686E2433	0.60111395190213
HS.544751	HS.544751	0.601084096057636
DAD1	DAD1	0.601038791910819
HMHB1	HMHB1	0.601009172393634
LRFN5	LRFN5	0.600972977416288
DKFZP667M2411	DKFZP667M2411	0.600598605452508
LOC652562	LOC652562	0.600566561758939
LOC100129486	LOC100129486	0.600466928447801
LOC647742	LOC647742	0.60044504280295
DLG3	DLG3	0.600252692543175
HS.540522	HS.540522	0.600247734561345
FASTKD1	FASTKD1	0.600100870698573
BTC	BTC	0.600083093991456
IQCK	IQCK	0.599955308790812
LOC401588	LOC401588	0.599954698930104
HS.565575	HS.565575	0.599858292714418
ZNF383	ZNF383	0.599276935126725
SLC25A17	SLC25A17	0.599210541963261
TM9SF3	TM9SF3	0.598516402755117
MTIF2	MTIF2	0.59831839801709
PKP2	PKP2	0.59817882425386
LOC644658	LOC644658	0.597758409614572
LOC651809	LOC651809	0.597697963033696
OR4D6	OR4D6	0.597482589984013
PRAMEF10	PRAMEF10	0.597476724280876
LOC388333	LOC388333	0.597475413529702
LOC641858	LOC641858	0.597427758203911
LOC643206	LOC643206	0.597238045768054
PLEKHJ1	PLEKHJ1	0.597216722019458
LOC654010	LOC654010	0.597120236650253
LOC643733	LOC643733	0.597034587213052
KATNA1	KATNA1	0.596956506956885
CRIP1	CRIP1	0.596925006222802
LOC732313	LOC732313	0.596855006095897
RPL31P11	RPL31P11	0.596821643603156
HS.542803	HS.542803	0.596770928312949
ART3	ART3	0.596746559570856
CD70	CD70	0.596645142063084
LOC153328	LOC153328	0.59636231317303
HTR3E	HTR3E	0.596352885332868
LOC100132319	LOC100132319	0.596277676477649
LOC642846	LOC642846	0.596120056785385
LOC100130958	LOC100130958	0.595995778905444
LOC441114	LOC441114	0.595879509937151
RINL	RINL	0.595874527287489
METTL5	METTL5	0.595830244976054
TRIM37	TRIM37	0.595773274715857
LOC642849	LOC642849	0.595581372686472
LOC641804	LOC641804	0.595503778735492
HS.560046	HS.560046	0.595420746182749
LOC100133741	LOC100133741	0.595393524856409
ACRC	ACRC	0.595360092703799
LOC442147	LOC442147	0.595229533922552
NT5DC4	NT5DC4	0.595228196855256
WNT8A	WNT8A	0.59496537310793
LOC731551	LOC731551	0.594889032781334
HS.129244	HS.129244	0.594829085060746
HS.436879	HS.436879	0.594532864121979
LOC284215	LOC284215	0.594487251476136
LOC654127	LOC654127	0.594359121624252
CST9	CST9	0.594280668272417
C19ORF29	C19ORF29	0.594251682349159
LOC647595	LOC647595	0.594189213989726
DAZL	DAZL	0.594042654195142
LOC649967	LOC649967	0.594023182677133
HS.541141	HS.541141	0.593908084847093
PCDH15	PCDH15	0.593771968737212
LOC100131844	LOC100131844	0.593674924120167
SNORD111	SNORD111	0.593625154657412
LOC648138	LOC648138	0.593621512670614
LOC100130443	LOC100130443	0.593444731650026
CNTNAP4	CNTNAP4	0.593406681146332
C20ORF7	C20ORF7	0.593401154810567
LOC732138	LOC732138	0.593369359801911
CAPN14	CAPN14	0.593324059411059
LOC729424	LOC729424	0.593146619343986
TP53AIP1	TP53AIP1	0.592944901958651
KIAA1671	KIAA1671	0.592827978994982
MAGEA2	MAGEA2	0.592702412791515
HEATR4	HEATR4	0.592608862691772
LOC148137	LOC148137	0.592538444857803
AMZ2	AMZ2	0.592460461475873
KRT18P19	KRT18P19	0.592390410476066
LOC653206	LOC653206	0.592361817644057
HS.583090	HS.583090	0.592356673474302
TYW1B	TYW1B	0.591856986698721
HS.126245	HS.126245	0.591826579473215
BLM	BLM	0.591634100478248
C14ORF121	C14ORF121	0.591498689750499
PLCD4	PLCD4	0.591297998002194
PCDH18	PCDH18	0.591270249825348
MGST3	MGST3	0.591251968179459
GINS4	GINS4	0.591227706792379
ST6GALNAC6	ST6GALNAC6	0.591155834656497
LOC149620	LOC149620	0.591062434362502
IGSF10	IGSF10	0.590938681282359
OR52K1	OR52K1	0.590920537743176
LOC653514	LOC653514	0.59089327456532
PROL1	PROL1	0.590447810917045
COG6	COG6	0.590413730821023
LOC100129663	LOC100129663	0.590333619399736
LOC100131686	LOC100131686	0.589775025643171
LOC100129913	LOC100129913	0.589685855923952
MDGA1	MDGA1	0.589664045596817
FAM133A	FAM133A	0.589527317681477
MGP	MGP	0.589342247131814
LOC100134699	LOC100134699	0.589193856235325
AQP1	AQP1	0.589136639301393
PLCB4	PLCB4	0.589054002737714
YPEL1	YPEL1	0.588929423645212
C15ORF62	C15ORF62	0.588797535981678
ATXN7	ATXN7	0.588718833082812
LOC650823	LOC650823	0.588593675422296
LOC642934	LOC642934	0.588430798965865
FLJ38379	FLJ38379	0.588102964062369
GNGT1	GNGT1	0.588045430582392
GFRA4	GFRA4	0.587451753075717
ACSM1	ACSM1	0.587448529189204
FBXO33	FBXO33	0.587298239293467
LOC100131049	LOC100131049	0.587241646518404
PHLDB2	PHLDB2	0.58703828073652
LOC651280	LOC651280	0.586928977967301
BDKRB2	BDKRB2	0.586773280884215
SCN2A	SCN2A	0.586747811384068
C16ORF52	C16ORF52	0.586626296575229
C1ORF200	C1ORF200	0.586421238020673
LOC642194	LOC642194	0.586383186624601
GMNN	GMNN	0.586274628448869
LOC100127953	LOC100127953	0.586097593484335
CEP135	CEP135	0.586070208804608
LOC641738	LOC641738	0.586024690944351
LOC100132354	LOC100132354	0.585801850410087
LOC648521	LOC648521	0.58578614537999
LOC642539	LOC642539	0.585663669436436
RPS23	RPS23	0.585659344830338
BLOC1S2	BLOC1S2	0.585581891319247
HS.579710	HS.579710	0.585358079747223
LOC100132514	LOC100132514	0.585325459960736
TPSAB1	TPSAB1	0.585292099853475
LOC651158	LOC651158	0.585100404931755
P2RY1	P2RY1	0.585075293308518
OR4X2	OR4X2	0.585023076558798
DYNLL1	DYNLL1	0.584980585316462
CDKL4	CDKL4	0.584952878326253
LOC728500	LOC728500	0.584884670529036
LOC728185	LOC728185	0.584853546511306
HS.23217	HS.23217	0.584840348350314
MIR18B	MIR18B	0.584380336416333
CYB5A	CYB5A	0.584353389787236
MRPL19	MRPL19	0.584260603935664
LOC652588	LOC652588	0.584190912515367
HS.582516	HS.582516	0.58416399375813
LOC100131895	LOC100131895	0.584154935858462
C5ORF60	C5ORF60	0.584153654344014
HS.121380	HS.121380	0.584044899226745
SH3D19	SH3D19	0.584012811948285
DYNLRB1	DYNLRB1	0.583855308903252
LOC646708	LOC646708	0.583788822975734
HS.573575	HS.573575	0.583574685424099
TYRP1	TYRP1	0.58354998198539
ELOVL6	ELOVL6	0.583508604167063
LOC644732	LOC644732	0.583303698978775
SVOPL	SVOPL	0.583171518779077
RASSF7	RASSF7	0.583111603521844
ZDHHC8P	ZDHHC8P	0.583106281471529
ZNF224	ZNF224	0.583077460459637
LOC100128163	LOC100128163	0.582891789981748
TEPP	TEPP	0.582798791971279
SPINT4	SPINT4	0.582737718827027
FAM179A	FAM179A	0.582736801925692
SNRPA1	SNRPA1	0.582716020049902
HS.545680	HS.545680	0.582572560366495
JAK3	JAK3	0.582461706467453
PRMT3	PRMT3	0.582413047426157
HS.107418	HS.107418	0.582083457060138
HS.582025	HS.582025	0.58171245588311
MED21	MED21	0.581692323069462
C21ORF57	C21ORF57	0.581666846332861
HS.60257	HS.60257	0.581619889423477
HS.542667	HS.542667	0.581606965653278
SLC5A3	SLC5A3	0.581554604021664
HS.570958	HS.570958	0.581448314023531
MAP7D3	MAP7D3	0.581447750109899
PCDHB10	PCDHB10	0.581304447010566
MGC72104	MGC72104	0.581037479223836
PJA2	PJA2	0.580884954633827
FLJ44385	FLJ44385	0.580789274671587
HS.565491	HS.565491	0.580548502070453
OR5H6	OR5H6	0.580274568427393
LRRN4	LRRN4	0.580242207877772
BIVM	BIVM	0.580138933829
HS.435523	HS.435523	0.580037536874243
GPR101	GPR101	0.57981708275372
SLC2A1	SLC2A1	0.579690117279466
RPLP2	RPLP2	0.579665699411543
ACRV1	ACRV1	0.579480931899654
SMCR8	SMCR8	0.57925617923693
FLJ46552	FLJ46552	0.579076954184609
LOC100133017	LOC100133017	0.578672097900832
HS.127016	HS.127016	0.578636757518786
PTH2R	PTH2R	0.578622736044012
GLT6D1	GLT6D1	0.578495411633654
FAM98C	FAM98C	0.57837193442806
LOC644631	LOC644631	0.578189511665777
PRY2	PRY2	0.578142334535718
ABCB7	ABCB7	0.577929266590198
HS.538312	HS.538312	0.577715119755873
BNIP2	BNIP2	0.577672564772397
HS.146882	HS.146882	0.577661547478948
ADCY6	ADCY6	0.577556329045487
VSNL1	VSNL1	0.577536203725727
LOC100130750	LOC100130750	0.577510363506135
ALDH1A2	ALDH1A2	0.577362854096587
HS.583920	HS.583920	0.577298126135938
LOC648329	LOC648329	0.577013995274496
LOC100131132	LOC100131132	0.576996046080094
LOC283487	LOC283487	0.576953549721234
LOC644646	LOC644646	0.576846144273904
LOC643693	LOC643693	0.576744798426626
HS.554452	HS.554452	0.57660206866527
C6ORF136	C6ORF136	0.576549883039337
HS.133410	HS.133410	0.576452346071132
HHAT	HHAT	0.57644220233806
KHK	KHK	0.576369887645596
SOD3	SOD3	0.576365717599757
KLF15	KLF15	0.576194857199266
HS.539664	HS.539664	0.576106889033548
LOC401447	LOC401447	0.57609098212013
HS.570838	HS.570838	0.576001567049894
FLJ21511	FLJ21511	0.575986482560696
ARMCX5	ARMCX5	0.575978186881929
CLTC	CLTC	0.575964474832955
LOC284260	LOC284260	0.575940679303303
ARHGAP12	ARHGAP12	0.57592048354065
SFPQ	SFPQ	0.575851638274277
LOC647802	LOC647802	0.575794661584917
LOC253724	LOC253724	0.575768332314451
DYRK1B	DYRK1B	0.575753332560694
OR8G5	OR8G5	0.575636794033879
LOC653269	LOC653269	0.575297833075305
LOC647103	LOC647103	0.575048445970206
ABO	ABO	0.574765054115187
RPUSD4	RPUSD4	0.574585871424629
AIPL1	AIPL1	0.574113195966419
HS.579714	HS.579714	0.574053408476144
HS.525400	HS.525400	0.573996812909164
GZMM	GZMM	0.573487016487063
PNMA6A	PNMA6A	0.57346058910441
GAGE2E	GAGE2E	0.573433538471475
CD99	CD99	0.573364385364935
LOC100131519	LOC100131519	0.573344253516924
LOC613038	LOC613038	0.573157930783159
HS.578552	HS.578552	0.573145803886865
LCE1C	LCE1C	0.572979730231133
GABPAP	GABPAP	0.572864197700905
ZNF664	ZNF664	0.572802124510302
KLF9	KLF9	0.572787438322947
HS.170701	HS.170701	0.572776764021078
LOC648976	LOC648976	0.572590986683281
DMRTA2	DMRTA2	0.572571227211874
LOC389000	LOC389000	0.572556775319617
GPR68	GPR68	0.572452714851174
LOC642144	LOC642144	0.572349515006848
LOC642993	LOC642993	0.572194893299688
LOC652703	LOC652703	0.572060555663943
TRMT6	TRMT6	0.572047429735727
ITGAE	ITGAE	0.571971742609944
HS.158691	HS.158691	0.571856698042441
LOC100134007	LOC100134007	0.571816170682067
SESN1	SESN1	0.571699657535675
HS.98462	HS.98462	0.571616958424867
UBE2V2	UBE2V2	0.571548392063403
TDO2	TDO2	0.571498037494079
NDC80	NDC80	0.571332277843441
LOC729882	LOC729882	0.571305992371989
MALAT1	MALAT1	0.571277679147706
LOC648829	LOC648829	0.571060119724461
MGC40489	MGC40489	0.57092792707822
CKAP2	CKAP2	0.570787633083459
LOC387939	LOC387939	0.570707672803734
MEF2B	MEF2B	0.570666158194907
KIR3DX1	KIR3DX1	0.570588888312832
NPS	NPS	0.570562478496716
LOC650922	LOC650922	0.570456758281397
MIR940	MIR940	0.570449635906624
C1ORF216	C1ORF216	0.570385433878885
MGC34821	MGC34821	0.570314404172352
EIF2B2	EIF2B2	0.570209847773128
HS.545893	HS.545893	0.570168182127623
HS.543153	HS.543153	0.570156635855282
LOC645688	LOC645688	0.570108403112968
ARC	ARC	0.570107856324595
RNF160	RNF160	0.569844193441251
HS.129329	HS.129329	0.569693124690283
LOC100129906	LOC100129906	0.569481543631584
MIR499	MIR499	0.569474342937434
HS.565250	HS.565250	0.569458297030422
HS.543092	HS.543092	0.569372018606499
OR6C6	OR6C6	0.569323606932526
LOC644989	LOC644989	0.569312065698183
LOC100127925	LOC100127925	0.569248731000182
ABCC4	ABCC4	0.569246670274326
ACSM5	ACSM5	0.569101040351136
KIF14	KIF14	0.569084891433832
FLJ32255	FLJ32255	0.569036680088517
DEPDC6	DEPDC6	0.568898541814005
HS.539402	HS.539402	0.568691129341988
ZBTB8OS	ZBTB8OS	0.56867148895809
C19ORF67	C19ORF67	0.568601885359324
LOC100128867	LOC100128867	0.568577961596773
ADIPOQ	ADIPOQ	0.568522497100581
LOC100129066	LOC100129066	0.568336881981226
GPR65	GPR65	0.567966094385095
TRIM52	TRIM52	0.567921152667113
HS.548433	HS.548433	0.567833128929236
GCM1	GCM1	0.567805543416258
C2ORF37	C2ORF37	0.567794824505134
LOC400682	LOC400682	0.567713142534219
LOC645448	LOC645448	0.567701291875367
LOC440742	LOC440742	0.567693682401691
CYP3A5	CYP3A5	0.56761573596171
CC2D2B	CC2D2B	0.567428442291846
STAU1	STAU1	0.567170125968393
RCN2	RCN2	0.567117327002275
NTSR1	NTSR1	0.567027661428313
PITRM1	PITRM1	0.567018150112036
LOC652587	LOC652587	0.566882376065372
ARPM2	ARPM2	0.566852487301775
CCDC13	CCDC13	0.566659772507367
HS.129094	HS.129094	0.566561015506446
HOXC10	HOXC10	0.566333258621253
LOC730232	LOC730232	0.566158340156124
HS.571223	HS.571223	0.566141727813805
ERH	ERH	0.565937080998085
MIR122	MIR122	0.56548140099188
LOC653186	LOC653186	0.5654087418994
LOC646129	LOC646129	0.565222697911476
DUSP12	DUSP12	0.565053695285577
JUN	JUN	0.56489778013483
LOC652427	LOC652427	0.564745306079666
LOC651586	LOC651586	0.564741424374608
MED30	MED30	0.564725608343199
HS.545045	HS.545045	0.564697891426407
LOC728573	LOC728573	0.564690491102342
GRIK5	GRIK5	0.564637210966117
HERC4	HERC4	0.564591909416192
KRT10	KRT10	0.564555143446701
UQCRH	UQCRH	0.564328900313276
HELQ	HELQ	0.564218075356154
C8ORF73	C8ORF73	0.56421577913999
OSBPL3	OSBPL3	0.564214198185794
LRCH2	LRCH2	0.564002480260254
LOC139587	LOC139587	0.563978865278877
LOC100128386	LOC100128386	0.563945472154573
HS.562230	HS.562230	0.563797435510308
LOC642976	LOC642976	0.563680924584064
AOC2	AOC2	0.563598036926579
HS.505676	HS.505676	0.563391635106092
BAT2D1	BAT2D1	0.563363522953449
FAM171B	FAM171B	0.563249211708157
LOC642956	LOC642956	0.563166472063018
LOC100134338	LOC100134338	0.563112377469273
LOC646580	LOC646580	0.56309900434662
HS.563599	HS.563599	0.562984502669066
